ID do Cliente,Idade,Sexo,Item Vendido,Categoria,Valor da Venda (USD),Localizacao,Tamanho,Cor,Temporada,Avaliacao,Assinatura,Envio,Desconto,Codigo Promocional,Vendas Anteriores,Forma de Pagamento,Frequencia de Vendas
2448,59,Homem,Calcas,Roupas,47,South Dakota,G,Pessego,Outono,32,Nao,Retirado na loja,Nao,No,10,PIX,Quinzenalmente
2449,54,Homem,Chapeu,Acessorios,25,Tennessee,P,Violeta,Outono,30,Nao,Free Shipping,Nao,No,38,Transferencia bancaria,Quinzenalmente
2450,26,Homem,Casaco,Agasalhos,56,Alabama,P,Violeta,Outono,41,Nao,Expresso,Nao,No,31,Cartao de Debito,Quinzenalmente
2451,68,Homem,T-shirt,Roupas,76,North Carolina,M,Magenta,Outono,45,Nao,Standard,Nao,No,7,PIX,Trimestralmente
2452,41,Homem,Socks,Roupas,60,Oklahoma,M,Roxo,Outono,34,Nao,Retirado na loja,Nao,No,27,Cartao de Debito,Mensalmente
2453,68,Homem,Shirt,Roupas,67,New York,G,Roxo,Inverno,41,Nao,Expresso,Nao,No,45,PIX,A cada 3 meses
2454,21,Homem,Sueter,Roupas,95,Iowa,XG,Ciano,Primavera,46,Nao,Retirado na loja,Nao,No,13,PayPal,Anualmente
2455,32,Homem,Gloves,Acessorios,72,Alaska,M,Magenta,Inverno,46,Nao,Expresso,Nao,No,33,Transferencia bancaria,Anualmente
2456,20,Homem,Cinto,Acessorios,98,Alaska,G,Lavanda,Primavera,34,Nao,Expresso,Nao,No,25,PayPal,A cada 3 meses
2457,59,Homem,Jeans,Roupas,83,Nebraska,M,Verde,Inverno,33,Nao,Frete em 2 dias,Nao,No,5,Cartao de Credito,Mensalmente
2458,53,Homem,Bolsa,Acessorios,37,Delaware,M,Marrom,Outono,36,Nao,Frete em 2 dias,Nao,No,23,PayPal,Trimestralmente
2459,66,Homem,T-shirt,Roupas,85,Texas,G,Turquesa,Outono,46,Nao,Free Shipping,Nao,No,17,Transferencia bancaria,Semanalmente
2460,47,Homem,Socks,Roupas,36,Missouri,G,Violeta,Outono,43,Nao,Frete em 2 dias,Nao,No,14,PayPal,Semanalmente
2461,58,Homem,Jeans,Roupas,36,Maine,P,Lavanda,Inverno,40,Nao,Retirado na loja,Nao,No,28,PIX,Anualmente
2462,28,Homem,Cachecol,Acessorios,86,Pennsylvania,G,Vermelho,Verao,48,Nao,Next Day Air,Nao,No,19,PayPal,Semanalmente
2463,68,Homem,Calcas,Roupas,99,Missouri,XG,Laranja,Primavera,43,Nao,Standard,Nao,No,31,PIX,Quinzenalmente
2464,60,Homem,Blusa,Roupas,21,Mississippi,XG,Indigo,Verao,33,Nao,Standard,Nao,No,25,Transferencia bancaria,Quinzenalmente
2465,47,Homem,Jaqueta,Agasalhos,84,Hawaii,G,Verde-azulado,Inverno,28,Nao,Expresso,Nao,No,4,Cartao de Debito,Quinzenalmente
2466,18,Homem,Sandalhas,Calcados,63,Texas,M,Marrom,Primavera,44,Nao,Free Shipping,Nao,No,20,Em dinheiro,Semanalmente
2467,32,Homem,Shorts,Roupas,84,South Dakota,P,Rosa,Verao,37,Nao,Expresso,Nao,No,37,Em dinheiro,Anualmente
2468,27,Homem,Shorts,Roupas,72,New Jersey,M,Lavanda,Primavera,36,Nao,Expresso,Nao,No,28,Cartao de Debito,Anualmente
2469,65,Homem,Saia,Roupas,21,Connecticut,G,Ciano,Inverno,37,Nao,Frete em 2 dias,Nao,No,6,Cartao de Credito,Semanalmente
2470,68,Homem,Sandalhas,Calcados,92,Maryland,M,Amarelo,Outono,50,Nao,Standard,Nao,No,27,Em dinheiro,Anualmente
2471,55,Homem,Blusa,Roupas,72,Arizona,XG,Rosa,Outono,27,Nao,Next Day Air,Nao,No,29,Em dinheiro,Quinzenalmente
2472,30,Homem,Sandalhas,Calcados,83,Oklahoma,M,Cinza,Primavera,43,Nao,Retirado na loja,Nao,No,1,Em dinheiro,Anualmente
2473,24,Homem,Shirt,Roupas,73,Utah,M,Pessego,Verao,41,Nao,Standard,Nao,No,31,Transferencia bancaria,Anualmente
2474,57,Homem,Socks,Roupas,98,Arkansas,M,Vermelho,Inverno,26,Nao,Next Day Air,Nao,No,28,Em dinheiro,Trimestralmente
2475,23,Homem,T-shirt,Roupas,76,North Carolina,M,Oliva,Outono,32,Nao,Retirado na loja,Nao,No,19,Em dinheiro,Trimestralmente
2476,69,Homem,Vestido,Roupas,43,California,P,Lavanda,Verao,35,Nao,Next Day Air,Nao,No,36,Transferencia bancaria,Mensalmente
2477,60,Homem,Chapeu,Acessorios,60,Colorado,M,Turquesa,Verao,37,Nao,Next Day Air,Nao,No,28,Cartao de Debito,Mensalmente
2478,25,Homem,Gloves,Acessorios,40,California,G,Turquesa,Primavera,38,Nao,Frete em 2 dias,Nao,No,29,Cartao de Debito,Semanalmente
2479,18,Homem,Socks,Roupas,93,Vermont,P,Marrom,Inverno,48,Nao,Frete em 2 dias,Nao,No,9,Em dinheiro,A cada 3 meses
2480,37,Homem,Vestido,Roupas,98,Kansas,P,Oliva,Outono,42,Nao,Standard,Nao,No,26,PIX,A cada 3 meses
2481,61,Homem,Socks,Roupas,91,Ohio,XG,Marrom,Verao,29,Nao,Next Day Air,Nao,No,7,Cartao de Debito,Quinzenalmente
2482,41,Homem,Cinto,Acessorios,92,New Jersey,XG,Ciano,Outono,29,Nao,Free Shipping,Nao,No,35,PIX,Semanalmente
2483,69,Homem,Bolsa,Acessorios,87,Arizona,P,Pessego,Inverno,48,Nao,Next Day Air,Nao,No,46,PayPal,A cada 3 meses
2484,32,Homem,Saia,Roupas,96,Arizona,P,Verde-azulado,Outono,29,Nao,Standard,Nao,No,8,PayPal,Mensalmente
2485,60,Homem,Moletom,Roupas,97,New Hampshire,M,Verde,Verao,48,Nao,Frete em 2 dias,Nao,No,50,Transferencia bancaria,A cada 3 meses
2486,43,Homem,Blusa,Roupas,55,Louisiana,M,Bege,Primavera,46,Nao,Frete em 2 dias,Nao,No,37,Cartao de Credito,Anualmente
2487,61,Homem,Jeans,Roupas,58,Texas,G,Magenta,Primavera,44,Nao,Retirado na loja,Nao,No,6,Cartao de Credito,Quinzenalmente
2488,57,Homem,Botas,Calcados,21,Montana,G,Violeta,Primavera,30,Nao,Next Day Air,Nao,No,16,PayPal,Quinzenalmente
2489,56,Homem,Bolsa,Acessorios,82,New Hampshire,XG,Carvao,Verao,44,Nao,Expresso,Nao,No,30,Cartao de Credito,Mensalmente
2490,66,Homem,Casaco,Agasalhos,34,South Dakota,M,Verde,Inverno,39,Nao,Expresso,Nao,No,50,Cartao de Credito,Trimestralmente
2491,52,Homem,Blusa,Roupas,78,Montana,M,Cinza,Primavera,40,Nao,Free Shipping,Nao,No,5,PayPal,A cada 3 meses
2492,63,Homem,Bolsa,Acessorios,47,North Carolina,M,Magenta,Primavera,25,Nao,Expresso,Nao,No,15,Cartao de Debito,Mensalmente
2493,50,Homem,Oculos de sol,Acessorios,96,South Dakota,P,Prateado,Verao,41,Nao,Next Day Air,Nao,No,34,PIX,Quinzenalmente
2494,21,Homem,Socks,Roupas,23,Maine,P,Bege,Outono,48,Nao,Frete em 2 dias,Nao,No,6,Em dinheiro,A cada 3 meses
2495,42,Homem,Sapatos,Calcados,27,Oklahoma,P,Pessego,Inverno,26,Nao,Retirado na loja,Nao,No,26,PayPal,Anualmente
2496,40,Homem,Mochila,Acessorios,37,Nebraska,XG,Laranja,Primavera,31,Nao,Free Shipping,Nao,No,34,Transferencia bancaria,A cada 3 meses
2497,67,Homem,Cachecol,Acessorios,79,Illinois,P,Amarelo,Verao,32,Nao,Retirado na loja,Nao,No,37,Transferencia bancaria,Semanalmente
2498,35,Homem,Mochila,Acessorios,40,Colorado,M,Violeta,Verao,42,Nao,Standard,Nao,No,28,Transferencia bancaria,Anualmente
2499,18,Homem,Casaco,Agasalhos,39,Massachusetts,P,Verde,Outono,26,Nao,Next Day Air,Nao,No,38,Em dinheiro,Quinzenalmente
2500,52,Homem,Moletom,Roupas,73,Louisiana,G,Rosa,Verao,31,Nao,Next Day Air,Nao,No,2,Cartao de Debito,Trimestralmente
2501,59,Homem,Gloves,Acessorios,84,Massachusetts,M,Violeta,Outono,29,Nao,Retirado na loja,Nao,No,32,Cartao de Credito,Quinzenalmente
2502,49,Homem,Shorts,Roupas,94,West Virginia,M,Violeta,Outono,46,Nao,Free Shipping,Nao,No,30,Em dinheiro,Quinzenalmente
2503,46,Homem,Saia,Roupas,47,Idaho,G,Rosa,Primavera,41,Nao,Standard,Nao,No,17,Em dinheiro,A cada 3 meses
2504,69,Homem,Botas,Calcados,77,Ohio,M,Violeta,Verao,25,Nao,Retirado na loja,Nao,No,5,PayPal,Quinzenalmente
2505,56,Homem,Shorts,Roupas,94,Rhode Island,M,Turquesa,Inverno,40,Nao,Retirado na loja,Nao,No,31,Cartao de Credito,Quinzenalmente
2506,27,Homem,Bolsa,Acessorios,75,Illinois,M,Ciano,Verao,35,Nao,Expresso,Nao,No,43,PayPal,Trimestralmente
2507,57,Homem,Vestido,Roupas,82,New York,XG,Laranja,Primavera,44,Nao,Free Shipping,Nao,No,19,Cartao de Debito,Anualmente
2508,58,Homem,Sapatos,Calcados,36,Louisiana,M,Ciano,Outono,29,Nao,Retirado na loja,Nao,No,32,PayPal,A cada 3 meses
2509,23,Homem,Tenis,Calcados,90,California,XG,Indigo,Primavera,31,Nao,Frete em 2 dias,Nao,No,5,Em dinheiro,Quinzenalmente
2510,19,Homem,Socks,Roupas,48,Washington,M,Preto,Primavera,44,Nao,Free Shipping,Nao,No,9,PayPal,Trimestralmente
2511,40,Homem,Jaqueta,Agasalhos,42,South Dakota,G,Roxo,Inverno,44,Nao,Standard,Nao,No,48,Em dinheiro,Semanalmente
2512,54,Homem,Mochila,Acessorios,33,Idaho,M,Ciano,Verao,27,Nao,Retirado na loja,Nao,No,1,Cartao de Debito,Trimestralmente
2513,50,Homem,Socks,Roupas,63,North Dakota,M,Verde,Verao,49,Nao,Free Shipping,Nao,No,20,Cartao de Credito,Mensalmente
2514,69,Homem,Bolsa,Acessorios,53,Washington,G,Verde-azulado,Inverno,35,Nao,Frete em 2 dias,Nao,No,42,Cartao de Debito,Anualmente
2515,42,Homem,Chapeu,Acessorios,37,Alaska,G,Verde-azulado,Primavera,48,Nao,Free Shipping,Nao,No,45,Cartao de Debito,Quinzenalmente
2516,37,Homem,Blusa,Roupas,92,Kansas,M,Magenta,Verao,42,Nao,Frete em 2 dias,Nao,No,41,Transferencia bancaria,Mensalmente
2517,46,Homem,Shorts,Roupas,73,Utah,XG,Marrom,Primavera,46,Nao,Standard,Nao,No,36,Transferencia bancaria,Trimestralmente
2518,64,Homem,Shirt,Roupas,38,Wyoming,G,Laranja,Primavera,29,Nao,Standard,Nao,No,10,Cartao de Credito,Anualmente
2519,20,Homem,Botas,Calcados,51,Maine,XG,Azul,Outono,40,Nao,Retirado na loja,Nao,No,31,PayPal,Anualmente
2520,40,Homem,Jaqueta,Agasalhos,90,Michigan,G,Magenta,Primavera,49,Nao,Standard,Nao,No,21,Cartao de Credito,Trimestralmente
2521,64,Homem,Jaqueta,Agasalhos,56,Illinois,G,Magenta,Verao,31,Nao,Next Day Air,Nao,No,16,Transferencia bancaria,A cada 3 meses
2522,29,Homem,Bolsa,Acessorios,33,Minnesota,M,Magenta,Outono,44,Nao,Standard,Nao,No,18,Cartao de Debito,A cada 3 meses
2523,20,Homem,Cinto,Acessorios,53,Massachusetts,P,Oliva,Inverno,25,Nao,Frete em 2 dias,Nao,No,20,Em dinheiro,Semanalmente
2524,43,Homem,Bolsa,Acessorios,24,New Jersey,P,Ciano,Primavera,34,Nao,Expresso,Nao,No,21,Em dinheiro,Anualmente
2525,60,Homem,Casaco,Agasalhos,59,Kansas,M,Roxo,Primavera,37,Nao,Expresso,Nao,No,23,PIX,Trimestralmente
2526,39,Homem,Sueter,Roupas,72,Kentucky,M,Roxo,Inverno,42,Nao,Standard,Nao,No,20,PayPal,Semanalmente
2527,47,Homem,Shorts,Roupas,28,Rhode Island,P,Pessego,Primavera,34,Nao,Expresso,Nao,No,30,Transferencia bancaria,Quinzenalmente
2528,19,Homem,Calcas,Roupas,36,Illinois,M,Gold,Outono,36,Nao,Expresso,Nao,No,33,Em dinheiro,A cada 3 meses
2529,52,Homem,Joias,Acessorios,47,Alabama,P,Pessego,Outono,47,Nao,Frete em 2 dias,Nao,No,31,Transferencia bancaria,Mensalmente
2530,34,Homem,Gloves,Acessorios,62,Tennessee,M,Magenta,Primavera,47,Nao,Next Day Air,Nao,No,48,Em dinheiro,Mensalmente
2531,25,Homem,Saia,Roupas,98,Massachusetts,P,Ciano,Primavera,36,Nao,Free Shipping,Nao,No,28,Cartao de Debito,Semanalmente
2532,43,Homem,Sandalhas,Calcados,28,Texas,M,Violeta,Verao,46,Nao,Free Shipping,Nao,No,7,PayPal,A cada 3 meses
2533,55,Homem,Socks,Roupas,86,Nebraska,P,Carvao,Verao,26,Nao,Next Day Air,Nao,No,4,PayPal,Semanalmente
2534,66,Homem,Joias,Acessorios,46,Pennsylvania,P,Azul,Verao,31,Nao,Standard,Nao,No,49,PIX,Quinzenalmente
2535,41,Homem,Oculos de sol,Acessorios,42,Virginia,XG,Vermelho,Outono,32,Nao,Free Shipping,Nao,No,22,PayPal,Semanalmente
2536,47,Homem,Casaco,Agasalhos,80,Vermont,P,Roxo,Inverno,39,Nao,Expresso,Nao,No,39,Transferencia bancaria,Quinzenalmente
2537,51,Homem,Cinto,Acessorios,39,Oklahoma,G,Cinza,Primavera,49,Nao,Expresso,Nao,No,45,Transferencia bancaria,A cada 3 meses
2538,44,Homem,Casaco,Agasalhos,49,Maine,M,Roxo,Verao,41,Nao,Frete em 2 dias,Nao,No,30,Cartao de Debito,Quinzenalmente
2539,18,Homem,Cachecol,Acessorios,32,New Jersey,M,Prateado,Verao,42,Nao,Next Day Air,Nao,No,33,PIX,Quinzenalmente
2540,33,Homem,Sandalhas,Calcados,73,Massachusetts,M,Roxo,Outono,41,Nao,Next Day Air,Nao,No,24,PayPal,Quinzenalmente
2541,24,Homem,Cinto,Acessorios,42,New Jersey,M,Carvao,Verao,39,Nao,Free Shipping,Nao,No,11,PayPal,Trimestralmente
2542,33,Homem,Cachecol,Acessorios,58,Washington,M,Prateado,Primavera,27,Nao,Next Day Air,Nao,No,13,PIX,A cada 3 meses
2543,61,Homem,Joias,Acessorios,22,Arkansas,M,Branco,Inverno,37,Nao,Expresso,Nao,No,27,PayPal,Anualmente
2544,27,Homem,Cachecol,Acessorios,56,West Virginia,G,Pessego,Primavera,27,Nao,Next Day Air,Nao,No,30,Cartao de Debito,Quinzenalmente
2545,46,Homem,Calcas,Roupas,70,Delaware,M,Vermelho,Primavera,25,Nao,Next Day Air,Nao,No,39,Em dinheiro,Trimestralmente
2546,38,Homem,Sapatos,Calcados,50,Texas,G,Oliva,Primavera,39,Nao,Free Shipping,Nao,No,10,Transferencia bancaria,Anualmente
2547,63,Homem,Botas,Calcados,21,Texas,G,Cinza,Verao,30,Nao,Expresso,Nao,No,4,PIX,Trimestralmente
2548,47,Homem,Jaqueta,Agasalhos,97,Mississippi,M,Bege,Verao,32,Nao,Frete em 2 dias,Nao,No,16,Transferencia bancaria,Semanalmente
2549,42,Homem,Mochila,Acessorios,63,Texas,G,Rosa,Inverno,38,Nao,Standard,Nao,No,34,Cartao de Credito,Mensalmente
2550,41,Homem,Jaqueta,Agasalhos,60,Virginia,M,Vermelho,Outono,27,Nao,Standard,Nao,No,11,Cartao de Credito,A cada 3 meses
2551,53,Homem,Botas,Calcados,52,New Hampshire,XG,Pessego,Outono,30,Nao,Retirado na loja,Nao,No,30,Cartao de Credito,Quinzenalmente
2552,29,Homem,Sapatos,Calcados,32,Minnesota,M,Marrom,Inverno,41,Nao,Next Day Air,Nao,No,40,Em dinheiro,Anualmente
2553,61,Homem,Cinto,Acessorios,48,Maryland,XG,Roxo,Primavera,32,Nao,Frete em 2 dias,Nao,No,13,Em dinheiro,Anualmente
2554,69,Homem,Joias,Acessorios,25,Vermont,M,Marrom,Verao,45,Nao,Retirado na loja,Nao,No,28,Em dinheiro,A cada 3 meses
2555,51,Homem,Joias,Acessorios,68,Kansas,M,Cinza,Verao,43,Nao,Retirado na loja,Nao,No,49,Transferencia bancaria,Quinzenalmente
2556,24,Homem,Calcas,Roupas,74,Idaho,M,Cinza,Outono,35,Nao,Standard,Nao,No,23,PayPal,Semanalmente
2557,24,Homem,T-shirt,Roupas,88,Montana,XG,Magenta,Outono,31,Nao,Standard,Nao,No,4,PayPal,Trimestralmente
2558,70,Homem,Shorts,Roupas,23,Oklahoma,G,Ciano,Primavera,39,Nao,Standard,Nao,No,17,PIX,Quinzenalmente
2559,49,Homem,Moletom,Roupas,32,California,M,Prateado,Outono,27,Nao,Expresso,Nao,No,24,Em dinheiro,Quinzenalmente
2560,48,Homem,Cinto,Acessorios,71,Mississippi,P,Verde,Inverno,40,Nao,Free Shipping,Nao,No,21,PIX,A cada 3 meses
2561,58,Homem,Botas,Calcados,62,California,M,Violeta,Primavera,27,Nao,Next Day Air,Nao,No,17,Cartao de Debito,Quinzenalmente
2562,32,Homem,Moletom,Roupas,20,New York,G,Magenta,Primavera,27,Nao,Free Shipping,Nao,No,22,Cartao de Credito,Trimestralmente
2563,57,Homem,Shorts,Roupas,62,Arizona,XG,Amarelo,Primavera,47,Nao,Standard,Nao,No,27,Cartao de Debito,Quinzenalmente
2564,69,Homem,Mochila,Acessorios,81,Massachusetts,XG,Cinza,Inverno,45,Nao,Standard,Nao,No,1,PayPal,A cada 3 meses
2565,42,Homem,Cachecol,Acessorios,90,Kentucky,G,Indigo,Inverno,30,Nao,Frete em 2 dias,Nao,No,27,Cartao de Debito,Semanalmente
2566,30,Homem,Socks,Roupas,43,Vermont,P,Indigo,Outono,36,Nao,Retirado na loja,Nao,No,8,Cartao de Debito,Trimestralmente
2567,35,Homem,Bolsa,Acessorios,38,Missouri,P,Amarelo,Outono,33,Nao,Standard,Nao,No,43,Cartao de Credito,Trimestralmente
2568,19,Homem,Oculos de sol,Acessorios,25,Michigan,XG,Gold,Primavera,43,Nao,Retirado na loja,Nao,No,24,PIX,Quinzenalmente
2569,52,Homem,T-shirt,Roupas,98,Texas,XG,Verde,Inverno,43,Nao,Expresso,Nao,No,29,Em dinheiro,Quinzenalmente
2570,42,Homem,Vestido,Roupas,75,New York,M,Carvao,Primavera,48,Nao,Free Shipping,Nao,No,10,Cartao de Debito,Quinzenalmente
2571,36,Homem,Tenis,Calcados,27,New Mexico,XG,Oliva,Primavera,40,Nao,Retirado na loja,Nao,No,12,Transferencia bancaria,Quinzenalmente
2572,45,Homem,Oculos de sol,Acessorios,27,Mississippi,G,Preto,Inverno,35,Nao,Standard,Nao,No,48,Cartao de Credito,Quinzenalmente
2573,54,Homem,Blusa,Roupas,42,Washington,M,Prateado,Outono,39,Nao,Next Day Air,Nao,No,40,Cartao de Debito,Trimestralmente
2574,54,Homem,T-shirt,Roupas,90,New Mexico,M,Vermelho,Verao,44,Nao,Retirado na loja,Nao,No,1,Transferencia bancaria,Anualmente
2575,27,Homem,Chapeu,Acessorios,63,Florida,M,Marrom,Verao,46,Nao,Frete em 2 dias,Nao,No,26,Cartao de Credito,Quinzenalmente
2576,53,Homem,Shorts,Roupas,96,Minnesota,M,Prateado,Outono,40,Nao,Expresso,Nao,No,9,Em dinheiro,Anualmente
2577,20,Homem,Moletom,Roupas,40,New Hampshire,M,Prateado,Inverno,42,Nao,Free Shipping,Nao,No,19,PayPal,Trimestralmente
2578,52,Homem,Socks,Roupas,39,Minnesota,G,Preto,Outono,45,Nao,Next Day Air,Nao,No,37,Cartao de Debito,Mensalmente
2579,54,Homem,Oculos de sol,Acessorios,48,Vermont,M,Roxo,Outono,39,Nao,Free Shipping,Nao,No,3,Transferencia bancaria,Trimestralmente
2580,65,Homem,Blusa,Roupas,20,Minnesota,M,Roxo,Verao,37,Nao,Expresso,Nao,No,40,PIX,Semanalmente
2581,43,Homem,Jeans,Roupas,29,Massachusetts,P,Turquesa,Verao,36,Nao,Retirado na loja,Nao,No,13,Em dinheiro,Trimestralmente
2582,57,Homem,Vestido,Roupas,81,Wyoming,M,Gold,Inverno,47,Nao,Expresso,Nao,No,48,Transferencia bancaria,Mensalmente
2583,19,Homem,Vestido,Roupas,98,South Dakota,P,Indigo,Outono,36,Nao,Frete em 2 dias,Nao,No,4,PIX,A cada 3 meses
2584,69,Homem,Jeans,Roupas,93,Oklahoma,M,Lavanda,Outono,25,Nao,Next Day Air,Nao,No,9,Transferencia bancaria,Semanalmente
2585,26,Homem,Socks,Roupas,30,Florida,G,Azul,Verao,29,Nao,Retirado na loja,Nao,No,26,PayPal,Quinzenalmente
2586,57,Homem,Oculos de sol,Acessorios,37,Wisconsin,G,Marrom,Outono,44,Nao,Free Shipping,Nao,No,19,PIX,Semanalmente
2587,20,Homem,Casaco,Agasalhos,28,Maine,G,Amarelo,Inverno,46,Nao,Expresso,Nao,No,1,PIX,A cada 3 meses
2588,55,Homem,Cachecol,Acessorios,29,Connecticut,M,Roxo,Inverno,37,Nao,Expresso,Nao,No,29,PayPal,A cada 3 meses
2589,44,Homem,Mochila,Acessorios,49,Delaware,M,Pessego,Verao,32,Nao,Free Shipping,Nao,No,38,PIX,Quinzenalmente
2590,52,Homem,Calcas,Roupas,53,North Dakota,M,Prateado,Inverno,49,Nao,Frete em 2 dias,Nao,No,31,Transferencia bancaria,Anualmente
2591,57,Homem,Gloves,Acessorios,66,California,M,Turquesa,Verao,50,Nao,Free Shipping,Nao,No,35,PayPal,Anualmente
2592,40,Homem,Jaqueta,Agasalhos,61,New Mexico,P,Oliva,Primavera,33,Nao,Expresso,Nao,No,40,Cartao de Debito,Trimestralmente
2593,23,Homem,Shorts,Roupas,23,Iowa,XG,Pessego,Verao,44,Nao,Retirado na loja,Nao,No,13,Em dinheiro,Trimestralmente
2594,36,Homem,Calcas,Roupas,36,Colorado,P,Indigo,Outono,47,Nao,Retirado na loja,Nao,No,9,Cartao de Debito,A cada 3 meses
2595,59,Homem,Saia,Roupas,81,Montana,G,Indigo,Outono,36,Nao,Free Shipping,Nao,No,25,Cartao de Credito,A cada 3 meses
2596,29,Homem,Blusa,Roupas,56,Iowa,XG,Marrom,Verao,32,Nao,Free Shipping,Nao,No,3,Cartao de Credito,Quinzenalmente
2597,63,Homem,Shirt,Roupas,78,Louisiana,G,Preto,Primavera,30,Nao,Next Day Air,Nao,No,35,PIX,Mensalmente
2598,60,Homem,Joias,Acessorios,25,Alabama,XG,Verde-azulado,Verao,44,Nao,Retirado na loja,Nao,No,13,Transferencia bancaria,Quinzenalmente
2599,64,Homem,Mochila,Acessorios,86,Nevada,XG,Oliva,Outono,33,Nao,Expresso,Nao,No,31,Cartao de Credito,Anualmente
2600,63,Homem,Joias,Acessorios,99,Vermont,M,Gold,Inverno,34,Nao,Expresso,Nao,No,48,Cartao de Credito,Mensalmente
2601,21,Homem,Cinto,Acessorios,83,New York,M,Cinza,Outono,39,Nao,Expresso,Nao,No,6,Cartao de Debito,Quinzenalmente
2602,61,Homem,Vestido,Roupas,33,Mississippi,G,Laranja,Inverno,29,Nao,Retirado na loja,Nao,No,43,PayPal,Mensalmente
2603,65,Homem,Casaco,Agasalhos,44,South Carolina,M,Preto,Outono,29,Nao,Free Shipping,Nao,No,1,PIX,Trimestralmente
2604,69,Homem,Vestido,Roupas,58,Washington,M,Verde-azulado,Primavera,27,Nao,Frete em 2 dias,Nao,No,8,Cartao de Debito,Anualmente
2605,47,Homem,Sueter,Roupas,54,Colorado,M,Bege,Primavera,34,Nao,Retirado na loja,Nao,No,6,Cartao de Credito,Semanalmente
2606,41,Homem,Moletom,Roupas,93,Nevada,M,Branco,Primavera,37,Nao,Frete em 2 dias,Nao,No,32,Cartao de Debito,Quinzenalmente
2607,68,Homem,Sapatos,Calcados,98,Nevada,G,Turquesa,Primavera,47,Nao,Standard,Nao,No,46,Transferencia bancaria,Quinzenalmente
2608,41,Homem,Sapatos,Calcados,36,Oklahoma,XG,Verde-azulado,Primavera,31,Nao,Expresso,Nao,No,38,Transferencia bancaria,A cada 3 meses
2609,42,Homem,Jaqueta,Agasalhos,68,Mississippi,G,Laranja,Outono,42,Nao,Frete em 2 dias,Nao,No,48,PayPal,Quinzenalmente
2610,66,Homem,Mochila,Acessorios,95,Arkansas,M,Preto,Verao,30,Nao,Retirado na loja,Nao,No,18,Cartao de Credito,Quinzenalmente
2611,66,Homem,Jeans,Roupas,93,West Virginia,M,Violeta,Primavera,31,Nao,Expresso,Nao,No,25,Transferencia bancaria,Trimestralmente
2612,33,Homem,Jaqueta,Agasalhos,99,Michigan,G,Marrom,Outono,42,Nao,Frete em 2 dias,Nao,No,4,Em dinheiro,Quinzenalmente
2613,55,Homem,Oculos de sol,Acessorios,22,Louisiana,M,Turquesa,Inverno,38,Nao,Next Day Air,Nao,No,27,Em dinheiro,Trimestralmente
2614,58,Homem,Gloves,Acessorios,88,South Dakota,M,Gold,Outono,29,Nao,Expresso,Nao,No,14,Em dinheiro,Mensalmente
2615,18,Homem,Jaqueta,Agasalhos,65,North Dakota,M,Turquesa,Primavera,42,Nao,Expresso,Nao,No,36,Cartao de Credito,Quinzenalmente
2616,49,Homem,T-shirt,Roupas,62,Arizona,M,Marrom,Outono,31,Nao,Frete em 2 dias,Nao,No,6,PIX,Trimestralmente
2617,61,Homem,Sandalhas,Calcados,55,Georgia,XG,Roxo,Primavera,36,Nao,Expresso,Nao,No,46,Transferencia bancaria,Anualmente
2618,31,Homem,Shorts,Roupas,97,Idaho,P,Marrom,Primavera,48,Nao,Standard,Nao,No,29,Transferencia bancaria,Anualmente
2619,70,Homem,Bolsa,Acessorios,77,Louisiana,G,Marrom,Outono,41,Nao,Expresso,Nao,No,12,Cartao de Credito,Mensalmente
2620,68,Homem,Calcas,Roupas,40,Connecticut,G,Indigo,Inverno,39,Nao,Free Shipping,Nao,No,47,Cartao de Credito,Semanalmente
2621,27,Homem,Blusa,Roupas,23,Ohio,P,Lavanda,Inverno,30,Nao,Standard,Nao,No,28,PIX,Anualmente
2622,48,Homem,Sapatos,Calcados,46,Maine,M,Bege,Inverno,30,Nao,Expresso,Nao,No,21,PayPal,Anualmente
2623,63,Homem,Mochila,Acessorios,75,New Hampshire,M,Amarelo,Primavera,49,Nao,Frete em 2 dias,Nao,No,15,PIX,Anualmente
2624,49,Homem,Sapatos,Calcados,76,Massachusetts,M,Gold,Outono,48,Nao,Next Day Air,Nao,No,38,Em dinheiro,Anualmente
2625,19,Homem,Vestido,Roupas,59,South Dakota,M,Indigo,Verao,33,Nao,Standard,Nao,No,19,Cartao de Debito,Anualmente
2626,30,Homem,Saia,Roupas,51,Colorado,G,Ciano,Verao,27,Nao,Standard,Nao,No,31,Transferencia bancaria,Semanalmente
2627,50,Homem,Jaqueta,Agasalhos,46,Rhode Island,XG,Prateado,Outono,42,Nao,Expresso,Nao,No,30,Transferencia bancaria,A cada 3 meses
2628,66,Homem,Shirt,Roupas,26,Missouri,G,Prateado,Outono,36,Nao,Next Day Air,Nao,No,40,PayPal,Trimestralmente
2629,25,Homem,Moletom,Roupas,51,Wyoming,M,Prateado,Verao,38,Nao,Next Day Air,Nao,No,42,PIX,Quinzenalmente
2630,61,Homem,Cachecol,Acessorios,44,New Hampshire,M,Pessego,Inverno,38,Nao,Free Shipping,Nao,No,25,PIX,Anualmente
2631,29,Homem,Saia,Roupas,82,Maine,P,Rosa,Primavera,42,Nao,Free Shipping,Nao,No,20,Transferencia bancaria,Trimestralmente
2632,53,Homem,Saia,Roupas,44,Connecticut,P,Violeta,Verao,27,Nao,Expresso,Nao,No,3,PayPal,Semanalmente
